"SITE_DAY","REGION","SITE","PLOT","TREATMENT","SEASON","SPECIES","ABUNDANCE"
7,"POINT LOMA","SOUTH",3,"CONTROL","Summer 2016","Prionitis linearis",0
7,"POINT LOMA","SOUTH",4,"IS","Summer 2016","Prionitis linearis",0
7,"POINT LOMA","SOUTH",4,"IS","Summer 2016","Prionitis linearis",0
7,"POINT LOMA","SOUTH",4,"IS","Summer 2016","Prionitis linearis",0.0625
7,"POINT LOMA","SOUTH",4,"IS","Summer 2016","Prionitis linearis",0.0625
7,"POINT LOMA","SOUTH",4,"IS","Summer 2016","Prionitis linearis",0
7,"POINT LOMA","SOUTH",4,"IS","Summer 2016","Prionitis linearis",0
7,"POINT LOMA","SOUTH",4,"IS","Summer 2016","Prionitis linearis",0
7,"POINT LOMA","SOUTH",4,"IS","Summer 2016","Prionitis linearis",0.0625
7,"POINT LOMA","SOUTH",4,"IS","Summer 2016","Prionitis linearis",0
8,"POINT LOMA","CENTRAL",1,"IS","Summer 2016","Prionitis linearis",0
8,"POINT LOMA","CENTRAL",1,"IS","Summer 2016","Prionitis linearis",0
8,"POINT LOMA","CENTRAL",1,"IS","Summer 2016","Prionitis linearis",0
8,"POINT LOMA","CENTRAL",1,"IS","Summer 2016","Prionitis linearis",0
8,"POINT LOMA","CENTRAL",1,"IS","Summer 2016","Prionitis linearis",0
8,"POINT LOMA","CENTRAL",1,"IS","Summer 2016","Prionitis linearis",0
8,"POINT LOMA","CENTRAL",1,"IS","Summer 2016","Prionitis linearis",0
8,"POINT LOMA","CENTRAL",1,"IS","Summer 2016","Prionitis linearis",0
8,"POINT LOMA","CENTRAL",1,"IS","Summer 2016","Prionitis linearis",0
8,"POINT LOMA","CENTRAL",2,"FW","Summer 2016","Prionitis linearis",0
8,"POINT LOMA","CENTRAL",2,"FW","Summer 2016","Prionitis linearis",0
8,"POINT LOMA","CENTRAL",2,"FW","Summer 2016","Prionitis linearis",0
8,"POINT LOMA","CENTRAL",2,"FW","Summer 2016","Prionitis linearis",0
8,"POINT LOMA","CENTRAL",2,"FW","Summer 2016","Prionitis linearis",0
8,"POINT LOMA","CENTRAL",2,"FW","Summer 2016","Prionitis linearis",0
8,"POINT LOMA","CENTRAL",2,"FW","Summer 2016","Prionitis linearis",0
8,"POINT LOMA","CENTRAL",2,"FW","Summer 2016","Prionitis linearis",0
8,"POINT LOMA","CENTRAL",2,"FW","Summer 2016","Prionitis linearis",0
8,"POINT LOMA","CENTRAL",3,"FS","Summer 2016","Prionitis linearis",0
8,"POINT LOMA","CENTRAL",3,"FS","Summer 2016","Prionitis linearis",0
8,"POINT LOMA","CENTRAL",3,"FS","Summer 2016","Prionitis linearis",0
8,"POINT LOMA","CENTRAL",3,"FS","Summer 2016","Prionitis linearis",0
8,"POINT LOMA","CENTRAL",3,"FS","Summer 2016","Prionitis linearis",0
8,"POINT LOMA","CENTRAL",3,"FS","Summer 2016","Prionitis linearis",0
8,"POINT LOMA","CENTRAL",3,"FS","Summer 2016","Prionitis linearis",0
8,"POINT LOMA","CENTRAL",3,"FS","Summer 2016","Prionitis linearis",0.125
8,"POINT LOMA","CENTRAL",3,"FS","Summer 2016","Prionitis linearis",0.0625
8,"POINT LOMA","CENTRAL",4,"CONTROL","Summer 2016","Prionitis linearis",0
8,"POINT LOMA","CENTRAL",4,"CONTROL","Summer 2016","Prionitis linearis",0
8,"POINT LOMA","CENTRAL",4,"CONTROL","Summer 2016","Prionitis linearis",0
8,"POINT LOMA","CENTRAL",4,"CONTROL","Summer 2016","Prionitis linearis",0.0625
8,"POINT LOMA","CENTRAL",4,"CONTROL","Summer 2016","Prionitis linearis",0
8,"POINT LOMA","CENTRAL",4,"CONTROL","Summer 2016","Prionitis linearis",0
8,"POINT LOMA","CENTRAL",4,"CONTROL","Summer 2016","Prionitis linearis",0
8,"POINT LOMA","CENTRAL",4,"CONTROL","Summer 2016","Prionitis linearis",0
9,"POINT LOMA","SOUTH",1,"FS","Fall 2016","Prionitis linearis",0
9,"POINT LOMA","SOUTH",1,"FS","Fall 2016","Prionitis linearis",0
9,"POINT LOMA","SOUTH",1,"FS","Fall 2016","Prionitis linearis",0
9,"POINT LOMA","SOUTH",1,"FS","Fall 2016","Prionitis linearis",0.4375
9,"POINT LOMA","SOUTH",1,"FS","Fall 2016","Prionitis linearis",0
9,"POINT LOMA","SOUTH",1,"FS","Fall 2016","Prionitis linearis",0
9,"POINT LOMA","SOUTH",1,"FS","Fall 2016","Prionitis linearis",0
9,"POINT LOMA","SOUTH",1,"FS","Fall 2016","Prionitis linearis",0.1875
9,"POINT LOMA","SOUTH",1,"FS","Fall 2016","Prionitis linearis",0
9,"POINT LOMA","SOUTH",2,"FW","Fall 2016","Prionitis linearis",0
9,"POINT LOMA","SOUTH",2,"FW","Fall 2016","Prionitis linearis",0
9,"POINT LOMA","SOUTH",2,"FW","Fall 2016","Prionitis linearis",0
9,"POINT LOMA","SOUTH",2,"FW","Fall 2016","Prionitis linearis",0
9,"POINT LOMA","SOUTH",2,"FW","Fall 2016","Prionitis linearis",0
9,"POINT LOMA","SOUTH",2,"FW","Fall 2016","Prionitis linearis",0
9,"POINT LOMA","SOUTH",2,"FW","Fall 2016","Prionitis linearis",0
9,"POINT LOMA","SOUTH",2,"FW","Fall 2016","Prionitis linearis",0
9,"POINT LOMA","SOUTH",2,"FW","Fall 2016","Prionitis linearis",0.1875
9,"POINT LOMA","SOUTH",3,"CONTROL","Fall 2016","Prionitis linearis",0
9,"POINT LOMA","SOUTH",3,"CONTROL","Fall 2016","Prionitis linearis",0
9,"POINT LOMA","SOUTH",3,"CONTROL","Fall 2016","Prionitis linearis",0
9,"POINT LOMA","SOUTH",3,"CONTROL","Fall 2016","Prionitis linearis",0
9,"POINT LOMA","SOUTH",3,"CONTROL","Fall 2016","Prionitis linearis",0
9,"POINT LOMA","SOUTH",3,"CONTROL","Fall 2016","Prionitis linearis",0
9,"POINT LOMA","SOUTH",3,"CONTROL","Fall 2016","Prionitis linearis",0
9,"POINT LOMA","SOUTH",3,"CONTROL","Fall 2016","Prionitis linearis",0.4375
9,"POINT LOMA","SOUTH",3,"CONTROL","Fall 2016","Prionitis linearis",0
9,"POINT LOMA","SOUTH",4,"IS","Fall 2016","Prionitis linearis",0
9,"POINT LOMA","SOUTH",4,"IS","Fall 2016","Prionitis linearis",0
9,"POINT LOMA","SOUTH",4,"IS","Fall 2016","Prionitis linearis",0
9,"POINT LOMA","SOUTH",4,"IS","Fall 2016","Prionitis linearis",0.1875
9,"POINT LOMA","SOUTH",4,"IS","Fall 2016","Prionitis linearis",0
9,"POINT LOMA","SOUTH",4,"IS","Fall 2016","Prionitis linearis",0
9,"POINT LOMA","SOUTH",4,"IS","Fall 2016","Prionitis linearis",0
9,"POINT LOMA","SOUTH",4,"IS","Fall 2016","Prionitis linearis",0
9,"POINT LOMA","SOUTH",4,"IS","Fall 2016","Prionitis linearis",0.3125
10,"POINT LOMA","CENTRAL",1,"IS","Fall 2016","Prionitis linearis",0
10,"POINT LOMA","CENTRAL",1,"IS","Fall 2016","Prionitis linearis",0
10,"POINT LOMA","CENTRAL",1,"IS","Fall 2016","Prionitis linearis",0
10,"POINT LOMA","CENTRAL",1,"IS","Fall 2016","Prionitis linearis",0
10,"POINT LOMA","CENTRAL",1,"IS","Fall 2016","Prionitis linearis",0
10,"POINT LOMA","CENTRAL",1,"IS","Fall 2016","Prionitis linearis",0
10,"POINT LOMA","CENTRAL",1,"IS","Fall 2016","Prionitis linearis",0
10,"POINT LOMA","CENTRAL",1,"IS","Fall 2016","Prionitis linearis",0
10,"POINT LOMA","CENTRAL",1,"IS","Fall 2016","Prionitis linearis",0
10,"POINT LOMA","CENTRAL",2,"FW","Fall 2016","Prionitis linearis",0
10,"POINT LOMA","CENTRAL",2,"FW","Fall 2016","Prionitis linearis",0
10,"POINT LOMA","CENTRAL",2,"FW","Fall 2016","Prionitis linearis",0
10,"POINT LOMA","CENTRAL",2,"FW","Fall 2016","Prionitis linearis",0
10,"POINT LOMA","CENTRAL",2,"FW","Fall 2016","Prionitis linearis",0
10,"POINT LOMA","CENTRAL",2,"FW","Fall 2016","Prionitis linearis",0
10,"POINT LOMA","CENTRAL",2,"FW","Fall 2016","Prionitis linearis",0
10,"POINT LOMA","CENTRAL",2,"FW","Fall 2016","Prionitis linearis",0
10,"POINT LOMA","CENTRAL",2,"FW","Fall 2016","Prionitis linearis",0
10,"POINT LOMA","CENTRAL",3,"FS","Fall 2016","Prionitis linearis",0
10,"POINT LOMA","CENTRAL",3,"FS","Fall 2016","Prionitis linearis",0
10,"POINT LOMA","CENTRAL",3,"FS","Fall 2016","Prionitis linearis",0
10,"POINT LOMA","CENTRAL",3,"FS","Fall 2016","Prionitis linearis",0.4375
10,"POINT LOMA","CENTRAL",3,"FS","Fall 2016","Prionitis linearis",0
10,"POINT LOMA","CENTRAL",3,"FS","Fall 2016","Prionitis linearis",0
10,"POINT LOMA","CENTRAL",3,"FS","Fall 2016","Prionitis linearis",0
10,"POINT LOMA","CENTRAL",3,"FS","Fall 2016","Prionitis linearis",0
10,"POINT LOMA","CENTRAL",3,"FS","Fall 2016","Prionitis linearis",0
10,"POINT LOMA","CENTRAL",4,"CONTROL","Fall 2016","Prionitis linearis",0
10,"POINT LOMA","CENTRAL",4,"CONTROL","Fall 2016","Prionitis linearis",0
10,"POINT LOMA","CENTRAL",4,"CONTROL","Fall 2016","Prionitis linearis",0
10,"POINT LOMA","CENTRAL",4,"CONTROL","Fall 2016","Prionitis linearis",0
10,"POINT LOMA","CENTRAL",4,"CONTROL","Fall 2016","Prionitis linearis",0
10,"POINT LOMA","CENTRAL",4,"CONTROL","Fall 2016","Prionitis linearis",0
10,"POINT LOMA","CENTRAL",4,"CONTROL","Fall 2016","Prionitis linearis",0
10,"POINT LOMA","CENTRAL",4,"CONTROL","Fall 2016","Prionitis linearis",0
10,"POINT LOMA","CENTRAL",4,"CONTROL","Fall 2016","Prionitis linearis",0
11,"POINT LOMA","NORTH",1,"FW","Fall 2016","Prionitis linearis",0
11,"POINT LOMA","NORTH",1,"FW","Fall 2016","Prionitis linearis",0
11,"POINT LOMA","NORTH",1,"FW","Fall 2016","Prionitis linearis",0
11,"POINT LOMA","NORTH",1,"FW","Fall 2016","Prionitis linearis",0
11,"POINT LOMA","NORTH",1,"FW","Fall 2016","Prionitis linearis",0
11,"POINT LOMA","NORTH",1,"FW","Fall 2016","Prionitis linearis",0
11,"POINT LOMA","NORTH",1,"FW","Fall 2016","Prionitis linearis",0
11,"POINT LOMA","NORTH",1,"FW","Fall 2016","Prionitis linearis",0
11,"POINT LOMA","NORTH",1,"FW","Fall 2016","Prionitis linearis",0
11,"POINT LOMA","NORTH",2,"FS","Fall 2016","Prionitis linearis",0
11,"POINT LOMA","NORTH",2,"FS","Fall 2016","Prionitis linearis",0
11,"POINT LOMA","NORTH",2,"FS","Fall 2016","Prionitis linearis",0
11,"POINT LOMA","NORTH",2,"FS","Fall 2016","Prionitis linearis",0
11,"POINT LOMA","NORTH",2,"FS","Fall 2016","Prionitis linearis",0
11,"POINT LOMA","NORTH",2,"FS","Fall 2016","Prionitis linearis",0
11,"POINT LOMA","NORTH",2,"FS","Fall 2016","Prionitis linearis",0
11,"POINT LOMA","NORTH",2,"FS","Fall 2016","Prionitis linearis",0
11,"POINT LOMA","NORTH",2,"FS","Fall 2016","Prionitis linearis",0
11,"POINT LOMA","NORTH",3,"IS","Fall 2016","Prionitis linearis",0
11,"POINT LOMA","NORTH",3,"IS","Fall 2016","Prionitis linearis",0
11,"POINT LOMA","NORTH",3,"IS","Fall 2016","Prionitis linearis",0
11,"POINT LOMA","NORTH",3,"IS","Fall 2016","Prionitis linearis",0
11,"POINT LOMA","NORTH",3,"IS","Fall 2016","Prionitis linearis",0
11,"POINT LOMA","NORTH",3,"IS","Fall 2016","Prionitis linearis",0
11,"POINT LOMA","NORTH",3,"IS","Fall 2016","Prionitis linearis",0
11,"POINT LOMA","NORTH",3,"IS","Fall 2016","Prionitis linearis",0
11,"POINT LOMA","NORTH",4,"CONTROL","Fall 2016","Prionitis linearis",0
11,"POINT LOMA","NORTH",4,"CONTROL","Fall 2016","Prionitis linearis",0
11,"POINT LOMA","NORTH",4,"CONTROL","Fall 2016","Prionitis linearis",0
11,"POINT LOMA","NORTH",4,"CONTROL","Fall 2016","Prionitis linearis",0
11,"POINT LOMA","NORTH",4,"CONTROL","Fall 2016","Prionitis linearis",0
11,"POINT LOMA","NORTH",4,"CONTROL","Fall 2016","Prionitis linearis",0
11,"POINT LOMA","NORTH",4,"CONTROL","Fall 2016","Prionitis linearis",0
11,"POINT LOMA","NORTH",4,"CONTROL","Fall 2016","Prionitis linearis",0
11,"POINT LOMA","NORTH",4,"CONTROL","Fall 2016","Prionitis linearis",0
11,"POINT LOMA","NORTH",4,"CONTROL","Fall 2016","Prionitis linearis",0
12,"POINT LOMA","SOUTH",1,"FS","Summer 2017","Prionitis linearis",0
12,"POINT LOMA","SOUTH",1,"FS","Summer 2017","Prionitis linearis",0.1875
12,"POINT LOMA","SOUTH",1,"FS","Summer 2017","Prionitis linearis",0
12,"POINT LOMA","SOUTH",1,"FS","Summer 2017","Prionitis linearis",0.1875
12,"POINT LOMA","SOUTH",1,"FS","Summer 2017","Prionitis linearis",0
12,"POINT LOMA","SOUTH",1,"FS","Summer 2017","Prionitis linearis",0
12,"POINT LOMA","SOUTH",1,"FS","Summer 2017","Prionitis linearis",0
12,"POINT LOMA","SOUTH",1,"FS","Summer 2017","Prionitis linearis",0.375
12,"POINT LOMA","SOUTH",1,"FS","Summer 2017","Prionitis linearis",0
12,"POINT LOMA","SOUTH",2,"FW","Summer 2017","Prionitis linearis",0
12,"POINT LOMA","SOUTH",2,"FW","Summer 2017","Prionitis linearis",0
12,"POINT LOMA","SOUTH",2,"FW","Summer 2017","Prionitis linearis",0
12,"POINT LOMA","SOUTH",2,"FW","Summer 2017","Prionitis linearis",0
12,"POINT LOMA","SOUTH",2,"FW","Summer 2017","Prionitis linearis",0.1875
12,"POINT LOMA","SOUTH",2,"FW","Summer 2017","Prionitis linearis",0
12,"POINT LOMA","SOUTH",2,"FW","Summer 2017","Prionitis linearis",0
12,"POINT LOMA","SOUTH",2,"FW","Summer 2017","Prionitis linearis",0
12,"POINT LOMA","SOUTH",2,"FW","Summer 2017","Prionitis linearis",0
12,"POINT LOMA","SOUTH",3,"CONTROL","Summer 2017","Prionitis linearis",0
12,"POINT LOMA","SOUTH",3,"CONTROL","Summer 2017","Prionitis linearis",0
12,"POINT LOMA","SOUTH",3,"CONTROL","Summer 2017","Prionitis linearis",0
12,"POINT LOMA","SOUTH",3,"CONTROL","Summer 2017","Prionitis linearis",0
12,"POINT LOMA","SOUTH",3,"CONTROL","Summer 2017","Prionitis linearis",0
12,"POINT LOMA","SOUTH",3,"CONTROL","Summer 2017","Prionitis linearis",0.1875
12,"POINT LOMA","SOUTH",3,"CONTROL","Summer 2017","Prionitis linearis",0
12,"POINT LOMA","SOUTH",3,"CONTROL","Summer 2017","Prionitis linearis",0
12,"POINT LOMA","SOUTH",3,"CONTROL","Summer 2017","Prionitis linearis",0
12,"POINT LOMA","SOUTH",4,"IS","Summer 2017","Prionitis linearis",0
12,"POINT LOMA","SOUTH",4,"IS","Summer 2017","Prionitis linearis",0
12,"POINT LOMA","SOUTH",4,"IS","Summer 2017","Prionitis linearis",0
12,"POINT LOMA","SOUTH",4,"IS","Summer 2017","Prionitis linearis",0
12,"POINT LOMA","SOUTH",4,"IS","Summer 2017","Prionitis linearis",0
12,"POINT LOMA","SOUTH",4,"IS","Summer 2017","Prionitis linearis",0
12,"POINT LOMA","SOUTH",4,"IS","Summer 2017","Prionitis linearis",0.0625
12,"POINT LOMA","SOUTH",4,"IS","Summer 2017","Prionitis linearis",0
12,"POINT LOMA","SOUTH",4,"IS","Summer 2017","Prionitis linearis",0
13,"POINT LOMA","CENTRAL",1,"IS","Summer 2017","Prionitis linearis",0
13,"POINT LOMA","CENTRAL",1,"IS","Summer 2017","Prionitis linearis",0
13,"POINT LOMA","CENTRAL",1,"IS","Summer 2017","Prionitis linearis",0
13,"POINT LOMA","CENTRAL",1,"IS","Summer 2017","Prionitis linearis",0
13,"POINT LOMA","CENTRAL",1,"IS","Summer 2017","Prionitis linearis",0
13,"POINT LOMA","CENTRAL",1,"IS","Summer 2017","Prionitis linearis",0
13,"POINT LOMA","CENTRAL",1,"IS","Summer 2017","Prionitis linearis",0
13,"POINT LOMA","CENTRAL",1,"IS","Summer 2017","Prionitis linearis",0.125
13,"POINT LOMA","CENTRAL",1,"IS","Summer 2017","Prionitis linearis",0
13,"POINT LOMA","CENTRAL",2,"FW","Summer 2017","Prionitis linearis",0
13,"POINT LOMA","CENTRAL",2,"FW","Summer 2017","Prionitis linearis",0
13,"POINT LOMA","CENTRAL",2,"FW","Summer 2017","Prionitis linearis",0
13,"POINT LOMA","CENTRAL",2,"FW","Summer 2017","Prionitis linearis",0
13,"POINT LOMA","CENTRAL",2,"FW","Summer 2017","Prionitis linearis",0.125
13,"POINT LOMA","CENTRAL",2,"FW","Summer 2017","Prionitis linearis",0
13,"POINT LOMA","CENTRAL",2,"FW","Summer 2017","Prionitis linearis",0
13,"POINT LOMA","CENTRAL",2,"FW","Summer 2017","Prionitis linearis",0
13,"POINT LOMA","CENTRAL",2,"FW","Summer 2017","Prionitis linearis",0.0625
13,"POINT LOMA","CENTRAL",3,"FS","Summer 2017","Prionitis linearis",0
13,"POINT LOMA","CENTRAL",3,"FS","Summer 2017","Prionitis linearis",0
13,"POINT LOMA","CENTRAL",3,"FS","Summer 2017","Prionitis linearis",0.125
13,"POINT LOMA","CENTRAL",3,"FS","Summer 2017","Prionitis linearis",0
13,"POINT LOMA","CENTRAL",3,"FS","Summer 2017","Prionitis linearis",0
13,"POINT LOMA","CENTRAL",3,"FS","Summer 2017","Prionitis linearis",0
13,"POINT LOMA","CENTRAL",3,"FS","Summer 2017","Prionitis linearis",0
13,"POINT LOMA","CENTRAL",3,"FS","Summer 2017","Prionitis linearis",0.125
13,"POINT LOMA","CENTRAL",3,"FS","Summer 2017","Prionitis linearis",0
13,"POINT LOMA","CENTRAL",4,"CONTROL","Summer 2017","Prionitis linearis",0.1875
13,"POINT LOMA","CENTRAL",4,"CONTROL","Summer 2017","Prionitis linearis",0
13,"POINT LOMA","CENTRAL",4,"CONTROL","Summer 2017","Prionitis linearis",0
13,"POINT LOMA","CENTRAL",4,"CONTROL","Summer 2017","Prionitis linearis",0
13,"POINT LOMA","CENTRAL",4,"CONTROL","Summer 2017","Prionitis linearis",0
13,"POINT LOMA","CENTRAL",4,"CONTROL","Summer 2017","Prionitis linearis",0
13,"POINT LOMA","CENTRAL",4,"CONTROL","Summer 2017","Prionitis linearis",0
13,"POINT LOMA","CENTRAL",4,"CONTROL","Summer 2017","Prionitis linearis",0
13,"POINT LOMA","CENTRAL",4,"CONTROL","Summer 2017","Prionitis linearis",0
14,"POINT LOMA","NORTH",1,"FW","Summer 2017","Prionitis linearis",0
14,"POINT LOMA","NORTH",1,"FW","Summer 2017","Prionitis linearis",0
14,"POINT LOMA","NORTH",1,"FW","Summer 2017","Prionitis linearis",0
14,"POINT LOMA","NORTH",1,"FW","Summer 2017","Prionitis linearis",0
14,"POINT LOMA","NORTH",1,"FW","Summer 2017","Prionitis linearis",0
14,"POINT LOMA","NORTH",1,"FW","Summer 2017","Prionitis linearis",0
14,"POINT LOMA","NORTH",1,"FW","Summer 2017","Prionitis linearis",0
14,"POINT LOMA","NORTH",1,"FW","Summer 2017","Prionitis linearis",0
14,"POINT LOMA","NORTH",1,"FW","Summer 2017","Prionitis linearis",0
14,"POINT LOMA","NORTH",2,"FS","Summer 2017","Prionitis linearis",0
14,"POINT LOMA","NORTH",2,"FS","Summer 2017","Prionitis linearis",0
14,"POINT LOMA","NORTH",2,"FS","Summer 2017","Prionitis linearis",0
14,"POINT LOMA","NORTH",2,"FS","Summer 2017","Prionitis linearis",0
14,"POINT LOMA","NORTH",2,"FS","Summer 2017","Prionitis linearis",0
14,"POINT LOMA","NORTH",2,"FS","Summer 2017","Prionitis linearis",0
14,"POINT LOMA","NORTH",2,"FS","Summer 2017","Prionitis linearis",0
14,"POINT LOMA","NORTH",2,"FS","Summer 2017","Prionitis linearis",0
14,"POINT LOMA","NORTH",2,"FS","Summer 2017","Prionitis linearis",0
14,"POINT LOMA","NORTH",3,"IS","Summer 2017","Prionitis linearis",0
14,"POINT LOMA","NORTH",3,"IS","Summer 2017","Prionitis linearis",0
14,"POINT LOMA","NORTH",3,"IS","Summer 2017","Prionitis linearis",0
14,"POINT LOMA","NORTH",3,"IS","Summer 2017","Prionitis linearis",0
14,"POINT LOMA","NORTH",3,"IS","Summer 2017","Prionitis linearis",0
14,"POINT LOMA","NORTH",3,"IS","Summer 2017","Prionitis linearis",0
14,"POINT LOMA","NORTH",3,"IS","Summer 2017","Prionitis linearis",0
14,"POINT LOMA","NORTH",3,"IS","Summer 2017","Prionitis linearis",0
14,"POINT LOMA","NORTH",4,"CONTROL","Summer 2017","Prionitis linearis",0
14,"POINT LOMA","NORTH",4,"CONTROL","Summer 2017","Prionitis linearis",0
14,"POINT LOMA","NORTH",4,"CONTROL","Summer 2017","Prionitis linearis",0
14,"POINT LOMA","NORTH",4,"CONTROL","Summer 2017","Prionitis linearis",0
14,"POINT LOMA","NORTH",4,"CONTROL","Summer 2017","Prionitis linearis",0
14,"POINT LOMA","NORTH",4,"CONTROL","Summer 2017","Prionitis linearis",0
14,"POINT LOMA","NORTH",4,"CONTROL","Summer 2017","Prionitis linearis",0
14,"POINT LOMA","NORTH",4,"CONTROL","Summer 2017","Prionitis linearis",0
14,"POINT LOMA","NORTH",4,"CONTROL","Summer 2017","Prionitis linearis",0
15,"POINT LOMA","SOUTH",1,"FS","Spring 2017","Prionitis linearis",0
15,"POINT LOMA","SOUTH",1,"FS","Spring 2017","Prionitis linearis",0
15,"POINT LOMA","SOUTH",1,"FS","Spring 2017","Prionitis linearis",0
15,"POINT LOMA","SOUTH",1,"FS","Spring 2017","Prionitis linearis",0
15,"POINT LOMA","SOUTH",1,"FS","Spring 2017","Prionitis linearis",0
15,"POINT LOMA","SOUTH",1,"FS","Spring 2017","Prionitis linearis",0
15,"POINT LOMA","SOUTH",1,"FS","Spring 2017","Prionitis linearis",0
15,"POINT LOMA","SOUTH",1,"FS","Spring 2017","Prionitis linearis",0
15,"POINT LOMA","SOUTH",1,"FS","Spring 2017","Prionitis linearis",0.3125
15,"POINT LOMA","SOUTH",2,"FW","Spring 2017","Prionitis linearis",0
15,"POINT LOMA","SOUTH",2,"FW","Spring 2017","Prionitis linearis",0
15,"POINT LOMA","SOUTH",2,"FW","Spring 2017","Prionitis linearis",0
15,"POINT LOMA","SOUTH",2,"FW","Spring 2017","Prionitis linearis",0.1875
15,"POINT LOMA","SOUTH",2,"FW","Spring 2017","Prionitis linearis",0.1875
15,"POINT LOMA","SOUTH",2,"FW","Spring 2017","Prionitis linearis",0.1875
15,"POINT LOMA","SOUTH",2,"FW","Spring 2017","Prionitis linearis",0
15,"POINT LOMA","SOUTH",2,"FW","Spring 2017","Prionitis linearis",0
15,"POINT LOMA","SOUTH",2,"FW","Spring 2017","Prionitis linearis",0
15,"POINT LOMA","SOUTH",3,"CONTROL","Spring 2017","Prionitis linearis",0
15,"POINT LOMA","SOUTH",3,"CONTROL","Spring 2017","Prionitis linearis",0
15,"POINT LOMA","SOUTH",3,"CONTROL","Spring 2017","Prionitis linearis",0
15,"POINT LOMA","SOUTH",3,"CONTROL","Spring 2017","Prionitis linearis",0
15,"POINT LOMA","SOUTH",3,"CONTROL","Spring 2017","Prionitis linearis",0
15,"POINT LOMA","SOUTH",3,"CONTROL","Spring 2017","Prionitis linearis",0
15,"POINT LOMA","SOUTH",3,"CONTROL","Spring 2017","Prionitis linearis",0
15,"POINT LOMA","SOUTH",3,"CONTROL","Spring 2017","Prionitis linearis",0.3125
15,"POINT LOMA","SOUTH",3,"CONTROL","Spring 2017","Prionitis linearis",0
15,"POINT LOMA","SOUTH",4,"IS","Spring 2017","Prionitis linearis",0
15,"POINT LOMA","SOUTH",4,"IS","Spring 2017","Prionitis linearis",0
15,"POINT LOMA","SOUTH",4,"IS","Spring 2017","Prionitis linearis",0
15,"POINT LOMA","SOUTH",4,"IS","Spring 2017","Prionitis linearis",0
15,"POINT LOMA","SOUTH",4,"IS","Spring 2017","Prionitis linearis",0
15,"POINT LOMA","SOUTH",4,"IS","Spring 2017","Prionitis linearis",0
15,"POINT LOMA","SOUTH",4,"IS","Spring 2017","Prionitis linearis",0
15,"POINT LOMA","SOUTH",4,"IS","Spring 2017","Prionitis linearis",0
15,"POINT LOMA","SOUTH",4,"IS","Spring 2017","Prionitis linearis",0
16,"POINT LOMA","CENTRAL",1,"IS","Spring 2017","Prionitis linearis",0
16,"POINT LOMA","CENTRAL",1,"IS","Spring 2017","Prionitis linearis",0
16,"POINT LOMA","CENTRAL",1,"IS","Spring 2017","Prionitis linearis",0
16,"POINT LOMA","CENTRAL",1,"IS","Spring 2017","Prionitis linearis",0
16,"POINT LOMA","CENTRAL",1,"IS","Spring 2017","Prionitis linearis",0
16,"POINT LOMA","CENTRAL",1,"IS","Spring 2017","Prionitis linearis",0
16,"POINT LOMA","CENTRAL",1,"IS","Spring 2017","Prionitis linearis",0
16,"POINT LOMA","CENTRAL",1,"IS","Spring 2017","Prionitis linearis",0
16,"POINT LOMA","CENTRAL",1,"IS","Spring 2017","Prionitis linearis",0
16,"POINT LOMA","CENTRAL",2,"FW","Spring 2017","Prionitis linearis",0
16,"POINT LOMA","CENTRAL",2,"FW","Spring 2017","Prionitis linearis",0
16,"POINT LOMA","CENTRAL",2,"FW","Spring 2017","Prionitis linearis",0
16,"POINT LOMA","CENTRAL",2,"FW","Spring 2017","Prionitis linearis",0
16,"POINT LOMA","CENTRAL",2,"FW","Spring 2017","Prionitis linearis",0
16,"POINT LOMA","CENTRAL",2,"FW","Spring 2017","Prionitis linearis",0
16,"POINT LOMA","CENTRAL",2,"FW","Spring 2017","Prionitis linearis",0
16,"POINT LOMA","CENTRAL",2,"FW","Spring 2017","Prionitis linearis",0
16,"POINT LOMA","CENTRAL",2,"FW","Spring 2017","Prionitis linearis",0
16,"POINT LOMA","CENTRAL",3,"FS","Spring 2017","Prionitis linearis",0
16,"POINT LOMA","CENTRAL",3,"FS","Spring 2017","Prionitis linearis",0
16,"POINT LOMA","CENTRAL",3,"FS","Spring 2017","Prionitis linearis",0
16,"POINT LOMA","CENTRAL",3,"FS","Spring 2017","Prionitis linearis",0
16,"POINT LOMA","CENTRAL",3,"FS","Spring 2017","Prionitis linearis",0
16,"POINT LOMA","CENTRAL",3,"FS","Spring 2017","Prionitis linearis",0
16,"POINT LOMA","CENTRAL",3,"FS","Spring 2017","Prionitis linearis",0.375
16,"POINT LOMA","CENTRAL",3,"FS","Spring 2017","Prionitis linearis",0
16,"POINT LOMA","CENTRAL",3,"FS","Spring 2017","Prionitis linearis",0
16,"POINT LOMA","CENTRAL",4,"CONTROL","Spring 2017","Prionitis linearis",0
16,"POINT LOMA","CENTRAL",4,"CONTROL","Spring 2017","Prionitis linearis",0
16,"POINT LOMA","CENTRAL",4,"CONTROL","Spring 2017","Prionitis linearis",0
16,"POINT LOMA","CENTRAL",4,"CONTROL","Spring 2017","Prionitis linearis",0
